CompanyID,AnalystCuratedVertical,Segment,Subsegment,ACVReportLastUpdated,RowID,LastUpdated
469666-54,Retail FinTech,Wealthtech,Brokerage,Q2 2024,4eab9465aae175b618a5b88188f741488ffd1e826c4049af5b30bd52b3dc1b0a,12/09/2024
675002-53,Foodtech,eCommerce,Online Grocers,Q4 2024,6767f1aee92a8e83e35b52376f9587434978c514c765187442c2aa430f73ce3b,12/11/2024
493260-49,Clean Energy,Intermittent Renewable Energy,Solar - Photovoltaic,Q3 2024,471d50dfc871797763cd5de4036ce91c0de929d463b1233c0c6f793d940c64ce,12/09/2024
460081-09,Enterprise SaaS,Customer Relationship Management (CRM),Marketing,,1dde6f5f60c1dda739c7b39a76692c8181112aa07649e24158c8ca684447a5b9,12/09/2024
496578-16,Clean Energy,Grid Infrastructure,Analytics and Grid Management,Q3 2024,44ecf41a57991ebf8f3e602b8bc752901b69da273c299db18c68d4e46de4c5ad,12/09/2024
503951-05,AgTech,Ag Biotech,Plant Biotech,Q4 2024,d0b0967c57740ce06e5f1f918aab11ee5ea5249257a5dabdee36e293672afc95,12/09/2024
343220-50,Digital Health,Care Management,Personal care management,,6a211df497df7bbb46be6e8177dad855f80298f860da6bba19d2f377fc9a1728,12/09/2024
343220-59,Fintech,Payments,Payment platforms & POS,Q3 2024,046265214b18efd2ff12d20cf403abd3435cb404f1a78bc1b3d8a00ccd912369,12/09/2024
222674-32,Enterprise SaaS,Customer Relationship Management (CRM),Sales,,50c6832b88eea9e133fe787b8d330bb53a874271c623b2db30b7f86572e1c470,12/09/2024
103600-18,Artificial Intelligence and Machine Learning,Vertical Applications,IT,Q4 2024,b0a8e7913fdc8e0e76e8103dbd4aa97244a80373a8d5e35a2c603263e6715a38,12/09/2024
113555-98,Artificial Intelligence and Machine Learning,Vertical Applications,Consumer,Q4 2024,dfdeaadf256e181828b1735f20f9dcec87f957a37ef27e88ec2930c5e7c6a6c8,12/09/2024
489940-57,Foodtech,eCommerce,Online Grocers,Q4 2024,7041c97583ab9da3f98afe29d6af83c9060716e7a24090ca24c9cec2c22da0cd,12/11/2024
64158-04,Insurtech,Distribution and Intermediation,Marketplaces,Q4 2022,873db0c524672038a65c2e5e8da613f8488bc6f4f84b42f623a440c4a107952f,12/09/2024
458608-51,Fintech,Alternative Lending,Microlending,Q3 2024,28769e7d296bed2a2b942dbbe763ad394402e993b0dae429ab488b29c20dec79,12/09/2024
460082-53,Enterprise SaaS,Enterprise Resource Planning (ERP),Manufacturing and Operations,,422780c3cf1ef996fff9933839bab9e0281829ac2c7c031d2ab106aeced654b1,12/09/2024
343219-24,Artificial Intelligence and Machine Learning,Vertical Applications,Financial Services,Q4 2024,50c4b2b29112f992f16e9112ecf79e83f9a4059f15d9c60908ebf2392fe9a1ce,12/09/2024
343219-24,Data Analytics,Vertical Applications,Fintech,Q3 2024,e2b6066ae6e8e6e28b73b04a5a276fee35c0b287e6a217d6895f4d3974d0def4,12/09/2024
343219-24,Enterprise Fintech,Financial services infrastructure,Platforms & APIs,Q2 2024,140adea60aeedad46cde6c5a1cba1a215f67988c1211a87f646ff3e0b83fcf8d,12/09/2024
343219-24,Fintech,Financial Services Infrastructure,Platforms & APIs,Q3 2024,ca5657b2d034549f45c84f66bee6aaf82abf8dddf6fb48237934282429092899,12/09/2024
541181-89,Fintech,Alternative Lending,Marketplace lending,Q3 2024,43aaaaed1104d9e5c3cd1a6998bd555db336ba469cc87c41035b2fdfe88521a2,12/09/2024
172167-40,Clean Energy,Clean Fuels,Clean Conventional Fuels,Q3 2024,c5209cc6cfa3215dc46890cb8e45f06dcd7ebf4f8891bc1a9c44234ac32bb500,12/09/2024
521648-20,AgTech,Precision Ag,Farm Management Software,Q4 2024,91ee09616e2f59c9643fe10f117ba35e98bd7eeaff9a115297783af12beb4103,12/09/2024
471512-44,Crypto,DeFi,"Lending, borrowing, and yield generation",Q4 2023,7160487f07f609f736bfe2bbd56a9817b5d1d1d52255607f51ed993875e518f8,12/09/2024
462296-26,Enterprise Fintech,CFO Stack,Expense management & AP/AR automation,Q2 2024,9fd1cc1a0402c1d285e4d0085b8a4c59fb94704670e6dc8b2251e8da21758cd3,12/09/2024
462296-26,Enterprise SaaS,Enterprise Resource Planning (ERP),Financial Management Systems,,6f3c421b6e8dbbd2f59367294365d566eb8048444aaffeffc9a37761962ab706,12/09/2024
462296-26,Fintech,CFO Stack,Expense management & AP/AR automation,Q3 2024,662455b543a15e6b8c469db3b84cce9da250473edb3ba19c9c0b6cfb2d83e89b,12/09/2024
232992-91,Mobility,Micromobility,Vehicle Suppliers,Q4 2024,0919e6f4c9c25ab6ce55982629d12fc9e91dd8c41bb72ba9033a8ec869c2ad9d,12/14/2024
170327-44,Enterprise Fintech,Commercial finance,Non-dilutive finance,Q2 2024,c4c947875705679400b9018d37875c7428095e2f9a257b75c681b1182486c559,12/09/2024
170327-44,Fintech,Commercial Finance,Non-dilutive financing,Q3 2024,952ef4fa460b509b55cf6448fc26415328be2e77ddbdf3b2dbda72450ad676d1,12/09/2024
230045-50,AgTech,Animal Ag,Livestock & Land Animal Technology,Q4 2024,df0b2244491ed8e01a10db836af9c0f9c276d205911f6f35f2fc0d1938e78bca,12/09/2024
399628-63,Artificial Intelligence and Machine Learning,Vertical Applications,Industrial,Q4 2024,0b2c645314d30288977bac65480ddd47389515d0af1ee19ab06b1a9ae57c0932,12/09/2024
131620-78,AgTech,Agrifinance & eCommerce,Agribusiness Marketplaces,Q4 2024,d296e0bac2ce04a984e26417d03ed2b19f9397a1ef42e70465cc74ff4117f288,12/09/2024
471504-07,Retail FinTech,Consumer Payments,Wallets & super apps,Q2 2024,e9b8f3c0126f1f0d268571a79d5107d04ef6023957368cf288f531e262a6f1bc,12/09/2024
234475-84,Artificial Intelligence and Machine Learning,Vertical Applications,Industrial,Q4 2024,ae904c2096cfad37f31a3e2563df124364fec8f8673d8f5c7f95a1df0ba890fa,12/09/2024
149687-29,Fintech,Alternative Lending,Underwriting and credit scoring,Q3 2024,3e9b4695e03dd48e7b9ff9baf8cd77742d06f0be1c1c857c6b696f033e705fdd,12/09/2024
592789-06,Clean Energy,Intermittent Renewable Energy,Solar - Photovoltaic,Q3 2024,51cf4bed4d13b249436be748db23378bd9c965d7c8a9a1fd5d9c6984209a873d,12/09/2024
437588-29,Internet of Things,Connected Buildings,Connected Commercial Real Estate,Q3 2023,aa6c8be488eecb59e2ffc6f792b48a8ee736a52059e64fbc0ac433658b9bf5ee,12/09/2024
437588-38,AgTech,Precision Ag,Farm Management Software,Q4 2024,543b3fe8a84d8aa01cebce2c621493fc658c0019eed24b1beeeebe2f53839e6f,12/09/2024
230422-60,AgTech,Agrifinance & eCommerce,Finance & Insurance,Q4 2024,bdf69415355052a106658db348941c36256602ec71ad7233d88c17dc08d8178d,12/09/2024
230422-60,Enterprise Fintech,CFO Stack,Expense management & AP/AR automation,Q2 2024,7fb6705b0851b6f2222801acfc02e3d4bf935f2d0aaba1380aa573e965dd4d20,12/09/2024
230422-60,Enterprise SaaS,Enterprise Resource Planning (ERP),Financial Management Systems,,7f5758cbd7e6301a4accbe406c4a3eb2329620f780da7dc518611e299fefaf87,12/09/2024
230422-60,Fintech,CFO Stack,Expense management & AP/AR automation,Q3 2024,7606a36e8c0a5ff5242b29b7a5cc27e9bf5516b6e9c8f6509be837a923c73746,12/09/2024
230422-60,Supply Chain Tech,Enterprise supply chain management,Supply chain finance & payments,Q3 2024,26a271c6e3bd4d0c091e922dd16100eb04d79332de6b49586ec34bc8eb86d0ce,12/09/2024
507261-34,Foodtech,eCommerce,Restaurant Marketplaces,Q4 2024,cbf513b1607bb2a2a3da8c00ce63dac98852bff977daaa1eab9cffb1e9dd205d,12/11/2024
466712-65,AgTech,Indoor Farming,Indoor Farming Systems,Q4 2024,a76571a3333b51d14cd1652e56755cfa5761754cf2d74f773ec24765ddf0fa70,12/09/2024
490303-72,Enterprise SaaS,Supply Chain Management (SCM),Procurement and Sourcing,,a0d1d2b30d15fdddfeda362937f548262cdf5c04cd20c0736456f1c5c906ed56,12/09/2024
437589-55,AgTech,Precision Ag,Field IoT,Q4 2024,4c2d5915f6eb7fa6262576ffc46c855e9959e969c8b5c2362026fbde0fc26e40,12/09/2024
437589-55,Internet of Things,Industrial IoT,Connected Agriculture,Q3 2023,4bdb57595d644d12325e5463147d9baabbf7dbdb6607a7215e35bee5e1db1feb,12/09/2024
233740-81,Artificial Intelligence and Machine Learning,Vertical Applications,Consumer,Q4 2024,ebc1ba4be3ea968a49ca11d6462b7266d730939ed81e170f5db408b1ccf9677d,12/09/2024
471504-34,Artificial Intelligence and Machine Learning,Vertical Applications,Transportation,Q4 2024,9af388e9b955c6cd472544dfe90f480022988ed796853fdbb687f33aa25183d2,12/09/2024
471504-34,Mobility,Ride Hailing,Ridehailing Platforms,Q4 2024,0ef9b1ccead161307a990647eee579ef7cfede3c9a9b454f49ff4c22caf525fe,12/14/2024
149318-11,Artificial Intelligence and Machine Learning,Horizontal Platforms,Computer Vision,Q4 2024,8f618588b7208acc1a130bfd9b6429acffe97aab46942484a49698dc0e06e678,12/09/2024
104344-57,Retail FinTech,Alternative Lending,Retail and marketplace lending,Q2 2024,0208922b145880d5a039cfa08bfb9cc9ec2be3c936be98848c545758da2a447d,12/09/2024
483300-55,Fintech,Financial Services Infrastructure,Platforms & APIs,Q3 2024,dd2a31b2e956d685050d7d5ed029f03ae076f66c0ef8e3c4c6b5a32c4028d1fa,12/09/2024
149321-98,AgTech,Agrifinance & eCommerce,Agribusiness Marketplaces,Q4 2024,132cdfe09a046dd89e088a9ecac5cadf3f60b01bc7244b0e85abe7ad48717b6a,12/09/2024
435748-69,Mobility,Micromobility,Network Operators,Q4 2024,2ebe9d8ddf4685289c41728055a1301c9e04fbcf388280241427c66744e70e21,12/14/2024
149322-16,Enterprise SaaS,Enterprise Resource Planning (ERP),Manufacturing and Operations,,53a00f06be6a45c0457eee12359ecdf8a97532adf7e83392a03b1f34f3ac9dce,12/09/2024
342116-83,Artificial Intelligence and Machine Learning,Vertical Applications,IT,Q4 2024,27577feec81c46d768d81158ded5df08b8bd40fc05b13d57af32a485c6197e88,12/09/2024
279817-93,Information  Security,Identity & Access Management,Access Management,Q4 2024,44d5545cca518e11cb57b606153d51df1f4d0d4246ea76b8edaed246810f4260,12/09/2024
459711-37,Information  Security,Security Operations,Security Risk Assessment & Management,Q4 2024,a91ebb7570b43225af9a8fe4777a8ef73ef4ce2186e9aa021bd6012caec006e6,12/09/2024
268021-81,Fintech,CFO Stack,Expense management & AP/AR automation,Q3 2024,c278c52f95b0695d65c48d821ab077dc4038a8d5b6247e252f3c1a5393779412,12/09/2024
618224-14,AgTech,Indoor Farming,Indoor Farming Systems,Q4 2024,db3d33ec8c872cc1315aa8213339350951c02a50ec881d1be15cf7e2d9942d8d,12/09/2024
62322-67,Fintech,Commercial Finance,Digital banking,Q3 2024,eb459fc3055f37ab9600f5531bb0a0a0beae8f074ed03349905f38902998d541,12/09/2024
104715-55,Mobility,Freight,,Q4 2024,a4e7cf2e260f2c8b102913f677bce0fdd6d6eeaeaa48a8dc6ba63113c993e6c2,12/14/2024
104715-55,Supply Chain Tech,Freight tech,Trucking logistics,Q3 2024,cd0581a69bb6deb49e7bf09cdf946d7dc7b3411c25bdb117af577e8edc2bb6d2,12/09/2024
399623-32,Food & Beverage CPG,CPG Beverages,Functional beverages,Q4 2024,ebea34d4ff0c7d4e9fdd336b8ca4b510c234e1977604a63fd228a9a6d6bfdc06,12/09/2024
113566-33,Enterprise Fintech,Capital Markets,Alternative capital,Q2 2024,a48dcbe67638495896c235809622069f135aa9855cf56b8a3a54ff9161b9526a,12/09/2024
113566-33,Fintech,Capital Markets,Alternative capital,Q3 2024,9bccbc42f37638cc6a6089c7b797a3467e9ea30c84097cf074718c23278231c9,12/09/2024
490690-90,Retail FinTech,Credit & Banking,Digital banking,Q2 2024,351b0957628bd1ebb01df98c498422f4563cea24772ccdff651f1e531b793761,12/09/2024
56425-87,Information  Security,Security Operations,Managed Security Services,Q4 2024,bcf08ce12a9cf025b04ee72ce76d007ed6990979fc86a760ef94d9a5cf8234e6,12/09/2024
277244-83,Artificial Intelligence and Machine Learning,Vertical Applications,Industrial,Q4 2024,fe03aa596ce1f0db1348731e2713ceb9b3a3cb259776513d01a763c48b2e5658,12/09/2024
277244-83,Food & Beverage CPG,CPG Food - Fresh,"Meat, poultry, fish & alternatives",Q4 2024,306506a67360c05f19fa9e84cd8b8ca64b9b6fb51fdacab3e48a64f387dd78b4,12/09/2024
277244-83,Foodtech,Alt-proteins,Plant-based Proteins,Q4 2024,6ccc81f55563034db932b2c79ce26250d6b9534444a609259773c5aa277921fe,12/11/2024
493271-83,E-Commerce,Purchase Medium,BNPL & credit,Q3 2024,96c57c1a0ea52909e35b11347b370147fbdb075a205143fe486b2201dcd2b777,12/09/2024
493271-83,Retail FinTech,Credit & Banking,Credit & BNPL,Q2 2024,a423923bb5da573402f5bd594243f0e94ea65ae5ecdeb53751ae634a68613ef3,12/09/2024
434288-62,Enterprise SaaS,Enterprise Resource Planning (ERP),Financial Management Systems,,393c8aaf6f25b0c18c0d3ce0e811dc1000653d6642ece027baed9863358e94e2,12/09/2024
509492-62,Gaming,Content,Games & platforms,Q3 2024,8616df6fe3fa063573bc76ac2424b31d998ec04c1de7609bca07b46a8787d755,12/09/2024
462673-27,Crypto,DeFi,"Lending, borrowing, and yield generation",Q4 2023,5c789cbb0bc6b054c17ab3bba01b6c221486a22ad5a6f70ea0ec534cb4f028af,12/09/2024
98450-65,Artificial Intelligence and Machine Learning,Vertical Applications,IT,Q4 2024,39892c967cf5c5ae16e5432fcd68dc05840ad81b091ef24246bba53da483abd2,12/09/2024
520549-57,Food & Beverage CPG,CPG Beverages,Functional beverages,Q4 2024,c58610ba6ebf31f79d19528ed74c5e8f0104d40d6f14e7f440cccd54228b1dfd,12/09/2024
433183-15,Artificial Intelligence and Machine Learning,Vertical Applications,Industrial,Q4 2024,7530018d7717e25f58712b967794175b88a68aec215ab272369f042ad4d23eb8,12/09/2024
342125-74,Enterprise SaaS,Enterprise Resource Planning (ERP),Financial Management Systems,,58bab8f6ea5ffa94337c2869a7e1d4488219564c0f4412af57c68f32c9c46d8b,12/09/2024
342125-74,Fintech,Payments,B2B payments,Q3 2024,429df7088d3092967a84f937ae4760fc7f953a3e0bc02594904a56d129095ea6,12/09/2024
339913-81,Clean Energy,Intermittent Renewable Energy,Solar - Photovoltaic,Q3 2024,b27b33d5b7b886976a22452d1325be9c58a8f278a26e736cae1014b6cc823652,12/09/2024
458251-03,Clean Energy,Intermittent Renewable Energy,Solar - Photovoltaic,Q3 2024,f6dfde7781d7c0d1a6b9c93960aa86edff2151e7ef4e83ca5d4a72700099c0f1,12/09/2024
520550-11,AgTech,Ag Biotech,Animal Biotech,Q4 2024,54231b1cf011abb0e057e9d56a0de68694c99e9eb56f9d43bba7bc0b499a731c,12/09/2024
494748-82,Enterprise SaaS,Analytic Platforms (AP),Analytics and Business Intelligence Platforms,,fd8a84bfbd68bb89f0c7d53fb711a057ae76b8c47c3cf5517ff71ebe4f3576ad,12/09/2024
494748-82,Fintech,Financial Services Infrastructure,Platforms & APIs,Q3 2024,755580d94c7b24d6d0454a5db9f3b045768480946705ef5132953e84c8bd6342,12/09/2024
458621-74,Foodtech,eCommerce,Restaurant Marketplaces,Q4 2024,265fa780b74abf884fb5274877d96f99f84a7c719ab84221faea5ea4c05ed26f,12/11/2024
149327-47,Artificial Intelligence and Machine Learning,Vertical Applications,Financial Services,Q4 2024,70c74d2c238a38652c3874ee7d59260f3a988a89c8fb2dac6d5ee2a2553395f7,12/09/2024
117256-33,Retail FinTech,Wealthtech,Alternative investments,Q2 2024,8a384637af3ae969b9d450474684f35b949a179f33b7d39d7356c3cdb1c1908b,12/09/2024
438714-37,Food & Beverage CPG,CPG Beverages,Coffee and tea,Q4 2024,e43ffb374371c35ddd540301efaebe056738745cf43d3b920f75f8ed199b1e1f,12/09/2024
453459-97,E-Commerce,Horizontal Platforms,E-commerce-as-a-Service,Q3 2024,aff31169c8149aa8fb0dd7647d4d49f61e310fe582f3864d5fd818a1ea1b6e1a,12/09/2024
169601-86,Artificial Intelligence and Machine Learning,Vertical Applications,IT,Q4 2024,68afc9968959ac586ee860fd03af6371d31a65fdcf97f1397cdd9b7e3487bd73,12/09/2024
222315-67,Artificial Intelligence and Machine Learning,Vertical Applications,Consumer,Q4 2024,263e015a4a9f46266fded0b8b38fb0ced468b0b0395306873808167668a0bf84,12/09/2024
493641-64,Food & Beverage CPG,CPG Food - Shelf Stable,Vitamins & supplements,Q4 2024,9b826227395c1787f135a1e7f25e011ad9d90c16ea6f40f693b46092f8c5b2bd,12/09/2024
510598-90,Retail FinTech,Wealthtech,Personal financial management,Q2 2024,87ae52d76eddac4f72d1faf415aad164c3f9383588776f06054088b87b30af99,12/09/2024
496591-39,Gaming,Content,Gambling,Q3 2024,1571f08e1cf771770b419deeb75a4dc14dfccf94e5c90d1fa27b4edf6124a60f,12/12/2024
327377-08,Artificial Intelligence and Machine Learning,Vertical Applications,Healthcare,Q4 2024,09ad5b9f6c9d4347a12f013cf23ea7eb51053629819edcd14b99b91619f17ce9,12/09/2024
327377-08,Internet of Things,IoT Networking,Network Infrastructure,Q3 2023,293f501d4a4256143d48896e08c57293e8203aab9a4fffd756525f408c084f2a,12/09/2024
177711-58,Food & Beverage CPG,CPG Food - Shelf Stable,Pantry and specialty foods,Q4 2024,ab936a30bcaedb3d9caa174ba29a312e8adf1d8d1bfb90beb4c55202dcd0e810,12/09/2024
177711-58,Foodtech,Bio-engineered Foods,Future Food Forms,Q4 2024,b3f2d0640358346c72ea5474964e2f12067ce5a31bfc14608dd1c99eae6d1bb4,12/11/2024
222315-76,Fintech,Payments,Payment platforms & POS,Q3 2024,edb6cb1a3c761b403c6710ed3cb0fe0ed0e9caaf1da4b1e4fef26f563ccab2fa,12/09/2024
63434-26,Gaming,Content,"Publishers, developers, studios",Q3 2024,8ba15c6660b7ee4fd0e89d4bcdf5d0eabd700015d8dc8a222604799a31505dba,12/09/2024
342122-14,Artificial Intelligence and Machine Learning,Vertical Applications,Industrial,Q4 2024,c75f6a8cf73cc136cdd0bbc916274072e2cfa5c78bf84876752e821b45150223,12/09/2024
459718-93,Food & Beverage CPG,CPG Food - Fresh,Dairy products & alternatives,Q4 2024,6be6e605d77d21a931d5323784f5c1b5c1319a7b55c37568886fd22cc00df584,12/09/2024
459718-93,Foodtech,Alt-proteins,Plant-based Proteins,Q4 2024,0c481fd5e1f1d72af43e07339fbfc78a38767e514e82f4aedcc41e46c3813f18,12/11/2024
497689-21,Fintech,Financial Services Infrastructure,Platforms & APIs,Q3 2024,0565ff66d1fc06704e9bcfa34e96c3d4cec3fb54662b7919b018cc52927b81a1,12/09/2024
497689-21,Retail FinTech,Consumer Payments,Debit & P2P,Q2 2024,da57a5ab24fc3e886b553b60b829463ff260d673c103bab87961ffee0e55e4cf,12/09/2024
594274-87,Gaming,Development,Developer tools,Q3 2024,eb939567e45abcce14716c02415cb12aff4a4cf27cf4be16001950427f6d2c86,12/09/2024
519807-70,Foodtech,eCommerce,Online Grocers,Q4 2024,5e18ef12990b7b6a173442a6651a05835c53c2df1c5c64ceb690b283e561f7ea,12/11/2024
493634-71,Food & Beverage CPG,CPG Beverages,Alcohol,Q4 2024,1e5d74942bebd0dd4712d63409ee7388bcbfeb016e96502688084bd4e74806c4,12/09/2024
503220-07,Food & Beverage CPG,CPG Beverages,Alcohol,Q4 2024,b7d94e15b914c149489ac046dee2d08d6d3fd7726212c56abdc6dd3efa6c73de,12/09/2024
222323-50,Artificial Intelligence and Machine Learning,Horizontal Platforms,Natural Language Technology,Q4 2024,b9c0e05d79c2b7a1f0b192ea63c51a2baff7912e694e9120176a796cfef1fe9e,12/09/2024
533447-74,Enterprise SaaS,Customer Relationship Management (CRM),Digital Commerce,,76ca2b97170a88865a6f4b74e17790cb9ae56871ee5a8242e66cf59a14f454c6,12/09/2024
533447-74,Retail FinTech,Consumer Payments,Wallets & super apps,Q2 2024,f78141f033dfc4659a05a060cfdd6a87b6918936e26fa712f0c2577c7f62b692,12/09/2024
108043-66,Artificial Intelligence and Machine Learning,Vertical Applications,Financial Services,Q4 2024,e202362cd9814b4746ab3c93ff5da2b16d56ab9e806af358c163949551640f6d,12/09/2024
108043-66,Enterprise SaaS,Customer Relationship Management (CRM),Customer Service and Support,,399eabb9b0d8e0aa05da62c73c3ef8a6902d9cd0eb79435c62ddf17b1e4f2660,12/09/2024
108043-66,Insurtech,Distribution and Intermediation,Marketplaces,Q4 2022,d127f4a4cb53e032277cb4582339eaa5ea10319809d77d526b9752b2415a3bc7,12/09/2024
108043-66,Retail FinTech,Credit & Banking,Credit & BNPL,Q2 2024,ef96b21747137fda92efbaa9c93ae115bca897f92dcc3f8c742eaed21d9cc93f,12/09/2024
515384-74,Gaming,Content,"Publishers, developers, studios",Q3 2024,9101884a4d8705f0284a5441880561cf7bb0c784b2a7eaabcd9f9ad78fb42a8f,12/09/2024
530128-72,Food & Beverage CPG,CPG Food - Shelf Stable,Pantry and specialty foods,Q4 2024,e00c20f836b41594ee4f5dd720989dc1e3ae52c387221311cf378fa01891fe78,12/09/2024
544874-59,Information  Security,Data Security,Data Protection & Encryption,Q4 2024,acda9b47ffc21f807359a6a438acfc51bac779ae7d7a8a48a48f7d1d7a1ea627,12/09/2024
233015-41,Fintech,Alternative Lending,Underwriting and credit scoring,Q3 2024,8505c9140afbfb529161ca0befbc214339c5e44421d979d1a5c6477daa043f31,12/09/2024
310059-28,Digital Health,Telehealth,Primary and General Care,,e90e990299e755b720c058bcd7023e27a0792e28147eb5990507c54772f3cb25,12/09/2024
310059-28,Enterprise SaaS,Enterprise Resource Planning (ERP),Human Capital Management,,449114b0416de49395bcd77fa788d7b952eeaf4eceb6a786ad651cba877d66ba,12/09/2024
223061-68,Data Analytics,Vertical Applications,Industrial,Q3 2024,a092bb72c25c8f580a93a7f9186cb20a26ed4f01c63cd7bf88a59fa1ea3336fa,12/09/2024
223061-68,Internet of Things,IoT Software,Middleware,Q3 2023,fb083ee37495c53ff8c7eea9c3e78b14ba5b640521694d94664c6ba0e7807990,12/09/2024
492896-53,Enterprise SaaS,Enterprise Resource Planning (ERP),Manufacturing and Operations,,b1c24d5efeaa1f16484504c8df5ff55a122b9186825a836dea4a191a3615a2d8,12/09/2024
86292-73,Foodtech,Discovery & Review,Kitchen Enablement Software,Q4 2024,18a71efe98427d80c470d90d75ef0534288f026dd50a6476d8d826219199c3c9,12/11/2024
495477-01,Enterprise SaaS,Enterprise Resource Planning (ERP),Enterprise Asset Management,,ade790d2c594b55ce1cdc7398c00b6d78968b15a0c8c8491b6ae19dbc2baca9a,12/09/2024
483683-86,Foodtech,eCommerce,Restaurant Marketplaces,Q4 2024,85027fe97860d9ff5db66dc9ebd4a5c9e618118bc54e3cd7f9c84a3ad5e9192f,12/11/2024
279459-82,Artificial Intelligence and Machine Learning,Vertical Applications,Consumer,Q4 2024,db1c9c6bbefa5cdd4c16beea40b99f1531c91b28215e394cb4265fb04ed48121,12/09/2024
469306-54,AgTech,Precision Ag,Drones & Imagery Analytics,Q4 2024,d5d9062a577f378f6461b0891105f6587232a6ae08458568596ff148acd1cdbd,12/09/2024
399632-86,Fintech,Wealthtech,Investment tools & platforms,Q3 2024,4c21417a0d4391f25c7a3cd0429325054bac6a6d2d89b1eb51cf3afa8da68b0c,12/09/2024
265451-41,AgTech,Ag Biotech,Biomaterials,Q4 2024,eadca39e3153f4e4865ef6947fe18e926e1629f57c5b61340b86e9b4bc46e6d4,12/09/2024
155232-55,Artificial Intelligence and Machine Learning,Vertical Applications,Industrial,Q4 2024,9688aa84fc31c21511d4ed2859778320e97d291d824b4a34f3e4b43bc7d206b5,12/09/2024
506909-26,Retail FinTech,Wealthtech,Personal financial management,Q2 2024,bf2028340e45a56983c6b16640678eb125b211914b65df826b50f0af98c3465a,12/09/2024
465987-61,Retail FinTech,Credit & Banking,Digital banking,Q2 2024,44673702f940e61f38929072902ee512a5005991f107a832723b4c7912748607,12/09/2024
