InvestorID,LimitedPartnerID,LimitedPartnerName,LimitedPartnerLocation,Type,CommitmentsTo,LastCommitmentDate,LastCommitedFund,TotalCommitments,RowID,LastUpdated
42997-42,58686-13,New York State Nurses Association Pension Plan,"Albany, NY",Union Pension Fund,2,12/31/2023,Corbin Private Credit Manager Fund II,320,34aedddb6f30ff871bf78b2966693731f99daf0338c8454082c74b27c990353a,12/09/2024
10018-18,166571-92,The Mosaic Company Defined Benefit Plan Master Trust,"Tampa, FL",Corporate Pension,2,01/01/2003,JP Morgan European Corporate Finance Fund II,2,2ce1d3eac5dc13d1bd87469697ea61210252fd46e5c842ff9457614dad8bd5b4,12/09/2024
10071-01,166571-92,The Mosaic Company Defined Benefit Plan Master Trust,"Tampa, FL",Corporate Pension,1,01/01/2003,JP Morgan European Corporate Finance Fund II,2,32eab445542c7ca4e39df19552e4a0044b53a7f2841f66f514f60c944665dcb6,12/09/2024
11109-61,106213-51,David Cleevely,"Cambridge Area, United Kingdom",High-net-worth investor,1,01/29/2016,Amadeus IV Early Stage Fund,2,9810b9cb6d6e648e441b2317a1a3137cc9a714212329ddf66e0b62ab755a84d6,12/09/2024
97367-95,156838-33,Niclas Lilja,"Stockholm, Sweden",High-net-worth investor,1,06/01/2017,Propel Capital III,1,4fda060a4fef515054663d18880fef304bf790e3083018b9b87cdf84d18e5e14,12/09/2024
11109-61,58572-64,Clare College Endowment,"Cambridge, United Kingdom",Endowment,1,01/01/2017,WeWork Real Estate Fund,2,94bc858b08a6ed9e2922724dba972abd8960d756099e2896c639beb1fc421530,12/09/2024
62181-28,58572-64,Clare College Endowment,"Cambridge, United Kingdom",Endowment,1,01/01/2017,WeWork Real Estate Fund,2,4c6114b4adf4457e4aaa5ed9be748db9ce1336babcfc4184c38ba373b45b4bb9,12/09/2024
267522-40,168852-52,Polychain Capital,"San Francisco, CA",Investment Advisor,,11/01/2021,Blizzard Fund,1,57cd795f9bbe178f7eea579a1b096f40c0cbd269627bc171cb05df60cc4a55a4,12/09/2024
539398-45,168852-52,Polychain Capital,"San Francisco, CA",Investment Advisor,1,11/01/2021,Blizzard Fund,1,f9246a3e0eff2bcaa1d94afcfff976a146439786e77f733996c07fea0a2179aa,12/09/2024
57388-87,53220-16,Patrick & Aimee Butler Family Foundation,"Saint Paul, MN",Foundation,1,10/17/2019,Northstar Mezzanine Partners VII,10,2affb5161377942f9e24126d02dce2d96ec29d01ec74f84f6fe388584e4b7e07,12/09/2024
10759-78,180131-14,Abar (Nominee),"Saint Helier, United Kingdom",Private Investment Fund,1,12/31/2015,IFC Brazilian Infrastructure Fund,1,391496d1e394e24154810e16a11b86b25a7402c7c8cbe3baac532f250825cc74,12/09/2024
10791-37,52092-91,University of Oxford Endowment,"Oxford, United Kingdom",Endowment,1,12/01/2016,Oxford Sciences Innovation Fund,12,b1ec028cd071fb4d319127681215167010fb83daefd5938dd033ebf226ac8f77,12/09/2024
10043-83,11557-99,Claude Worthington Benedum Foundation,"Pittsburgh, PA",Foundation,,08/04/2020,IV Lonestar,128,74fd420ddf37545fd8cf4a0f1c7742087caf13ecef31b8351526bf4e5ef8734f,12/09/2024
11109-61,221663-62,Pierre Socha,"Cambridge, United Kingdom",High-net-worth investor,4,04/14/2015,Amadeus IV Digital Prosperity Fund,4,0ed5cea157e67d7f2ffaf3a080609d549de96be1049c44529938d8632e8bdea1,12/09/2024
11298-79,58511-26,AFP Integra,"Lima, Peru",Corporate Pension,2,12/31/2017,Enfoca Discovery 2,3,ba7418a889eea0416c6d6a7ab307bb45fb76e639398c9553193a37ea1676820a,12/09/2024
43074-37,58511-26,AFP Integra,"Lima, Peru",Corporate Pension,1,12/31/2017,Enfoca Discovery 2,3,22df2a5e93c93d84addc6fa86c3265ebe75682d744be427e43479728696b290b,12/09/2024
10014-49,110549-98,Jonathan Gray,"New York, NY",High-net-worth investor,1,08/01/2009,Blackstone Real Estate Special Situations Europe,1,b0c24f0b52d54bbd0826a7fe961ee8cebcc23c4060f17e09e322935639ec4e96,12/09/2024
11109-61,223752-79,Marconi Capital,"London, United Kingdom",Corporation,1,10/16/2000,Amadeus II,1,7b559799b03f24d86b99d469a172ad069cf7af6526de0b8f64c10691af0cc826,12/09/2024
60374-26,53182-36,Tiger Foundation,"New York, NY",Foundation,,,Kinetic Partners Fund,2,d5f72e3a0205df0ad63ad8794cc1bb7f20a92b684a16214d6d06d6fcb0900d7e,12/09/2024
56450-71,11171-44,Emergence (Financial Services),"San Francisco, CA",Direct Investment,,12/31/2021,High Alpha Studio III,4,33033b0b8612533a1539015db4e384a2b00009555d7fff94b4e09255e659d48f,12/09/2024
10014-49,62961-40,Carpenters Labor-Management Pension Plan,"Goodlettsville, TN",Union Pension Fund,2,02/13/2023,Mesa West Real Estate Income Fund V,22,522e6754d8e9ca2eeaf17b19ffd15141126861b5ade1ec51f9eb127a40603af3,12/09/2024
56327-59,62961-40,Carpenters Labor-Management Pension Plan,"Goodlettsville, TN",Union Pension Fund,,02/13/2023,Mesa West Real Estate Income Fund V,22,3003b1b6d7855ff6e6932913ca7364a84bd83777b2b7ed62eded361ad57346d5,12/09/2024
10074-61,11594-80,Oregon State Treasury,"Salem, OR",Government Agency,,12/13/2022,USV Climate 2022,2,1a023549b3ffcb4dedc8b144a62d41e70d87936bb9c275e9983e0d7c32e0e319,12/09/2024
11323-45,11594-80,Oregon State Treasury,"Salem, OR",Government Agency,1,12/13/2022,USV Climate 2022,2,13c0db6c0d120dd618d209ef7d93d4a41040e80b7bf5abd1b8dcb3f5e6b30f58,12/09/2024
11109-61,170364-79,Crawford Gillies,"Peterborough, United Kingdom",High-net-worth investor,1,01/29/2016,Amadeus IV Early Stage Fund,1,e6edcfb0bf5ea65a258cc834fc3a74e02271a52eb46f7cfdd4a2dde71b462bf1,12/09/2024
10071-01,53179-84,Charles T. Bauer Foundation,"Houston, TX",Foundation,,12/31/2016,Revolution Growth Fund I,40,36fe75cf4e611896d6c645da78f4f7d2d50cd792a7ad4915d6823bf31f471bdb,12/09/2024
43058-08,53179-84,Charles T. Bauer Foundation,"Houston, TX",Foundation,2,12/31/2016,Revolution Growth Fund I,40,b2c7623c0d2d9d591d1b7690e782e5c3374a7518228c446f6f1e0f98d85d41e0,12/09/2024
60374-26,53179-84,Charles T. Bauer Foundation,"Houston, TX",Foundation,1,12/31/2016,Revolution Growth Fund I,40,ea36f720991fb09aa283e38f5d4fbffae4d99f7c78615b210c3557a9b9c89e58,12/09/2024
10230-94,53162-65,Richard M. Fairbanks Foundation,"Indianapolis, IN",Foundation,1,06/18/2018,Indiana Seed Fund III,80,d762d291f9f126dd5bb8aa88cf322bb74185ce653b63602c88bd88ec06ca2ad4,12/09/2024
11336-32,53162-65,Richard M. Fairbanks Foundation,"Indianapolis, IN",Foundation,1,06/18/2018,Indiana Seed Fund III,80,b45ce7435dc406ad9feda9c49fbdaccb2cf5af7864b2586e7d92ee5c698c8066,12/09/2024
226643-50,51639-67,Kapor Capital,"Oakland, CA",Direct Investment,1,03/29/2023,Gutter Capital Fund,5,6a9c0000f4df3652538b3ef4207171deca8e389c80bfd1cdf460b58b4f928c1c,12/09/2024
493148-71,51639-67,Kapor Capital,"Oakland, CA",Direct Investment,1,03/29/2023,Gutter Capital Fund,5,6fae43112f4d8c03bc94f5654383370a98a7379a6d11ec6c2d551be6f0c09b84,12/09/2024
97367-95,167207-32,Helena Herlogsson,"Gothenburg, Sweden",High-net-worth investor,1,06/01/2017,Propel Capital III,1,160a530dc4f6460c23cab2a13588220219174eb15abf28de969abbe2f7278c6d,12/09/2024
11109-61,223734-79,Technology Investment No. 1,"Carson City, NV",Corporation,1,03/26/1998,Amadeus I,1,8dbe40d90dedf0e931e81348010dadf5359e4feecc0b56d4b41477acf6f45135,12/09/2024
10739-17,224196-85,NRFC Inception,"Wilmington, DE",Private Investment Fund,1,08/01/2003,Tishman Speyer European Strategic Office Fund,1,3518c77f1a17af31225099dbb699fbdcd295040fe4b28957e244ed01054ab783,12/09/2024
11170-00,180138-07,Richard Prout,"Wanaka, New Zealand",High-net-worth investor,1,08/29/2007,Eden One,1,165d6ea655873f41072c3da328a497c9c12c740b5a0f7f2a42ad73e206565fe2,12/09/2024
51135-58,124059-52,Surrey Satellite Technology,"Guildford, United Kingdom",Corporation,1,07/21/2017,Seraphim Space Fund,1,5a8016f5658d70015ee6806c1632daef4dfd753de9dd34fb85e9d0773f891a92,12/09/2024
11109-61,221662-36,Wayne Davis,"London, United Kingdom",High-net-worth investor,1,11/06/2006,Amadeus and Angels Seed Fund,1,ee5bb150d51c6b70e86cd092465a206682c0e01bcb595dd3101c28fe14bab0f3,12/09/2024
11314-09,11568-88,Weeden Foundation,"Bedford Hills, NY",Foundation,1,12/31/2012,Heartwood Forestland Fund II,10,6c23e074f6d99fc1976ce76e6fe93c1e40cc234f561902f360c35a34e8f45aca,12/09/2024
11109-61,106960-78,Ronjon Nag,"Palo Alto, CA",High-net-worth investor,1,01/29/2016,Amadeus IV Early Stage Fund,1,12b1b85ccf91beb2c72b3edfdd7df134ce0b58297dcf7ecf2912b04d7b52549f,12/09/2024
10014-49,52517-17,Thermo Fisher Scientific Retirement Plan,"Pittsburgh, PA",Corporate Pension,1,07/26/2006,RoundTable Healthcare Partners Capital Fund,9,cc402291f3441caa964e29dc6a91349de5a3498f2ad12ed80e0b681dbe5979fa,12/09/2024
10052-11,53157-97,Colorado Trust,"Denver, CO",Foundation,1,11/24/2020,Latour Capital 3,33,6c12966743b632cfcde1af92140dbe93107f8467fcc43338c0c263dadc0780f7,12/09/2024
11185-21,53157-97,Colorado Trust,"Denver, CO",Foundation,1,11/24/2020,Latour Capital 3,33,494a7e57d53f5dc270ce4018eba809811d8f6a772ebf5987061480e505243848,12/09/2024
11109-61,221663-53,Laurence John,"Edinburgh, United Kingdom",High-net-worth investor,1,11/06/2006,Amadeus and Angels Seed Fund,1,8a89a4f192960894fb1d6a9f229e3262a535fadb569c9ddc2ecc9acddabf76e2,12/09/2024
11109-61,111252-97,George Robinson,"London, United Kingdom",High-net-worth investor,1,01/29/2016,Amadeus IV Early Stage Fund,3,6a7e0d1e592eacfdaff6ae4f0f1cd8eb1efd42553f55fd80704a29b00c305303,12/09/2024
10791-37,10019-17,Apax Partners,"London, United Kingdom",Direct Investment,1,04/21/2011,Bridges Social Entrepreneurs Fund,6,e9ca13859a6b683d436358d6cfb49d40a5963e87e9478677168c4de28640c683,12/09/2024
11320-66,106470-64,Diego Berdakin,"Beverly Hills, CA",High-net-worth investor,,12/13/2011,Amplify.LA Capital,1,34223da0776a2857346f902f7930965f8632c959b9faa25c04dfd8273cf43e31,12/09/2024
41895-55,106470-64,Diego Berdakin,"Beverly Hills, CA",High-net-worth investor,,12/13/2011,Amplify.LA Capital,1,e6119158ebe772c763201ab628d869becaddfdfd37be93ef5a079d09a4810f7e,12/09/2024
10014-49,53169-76,Oak Foundation U.S.A.,"Chapel Hill, NC",Foundation,1,09/27/2002,Blackstone Real Estate Partners International,2,9704e0dfe33725d04458e0a4f66477edf0e2d699dafa95f71f7d57ca42d4d370,12/09/2024
339765-76,41701-96,Austria Wirtschaftsservice,"Vienna, Austria",Government Agency,1,10/25/2022,Female Founders Fund F,5,f41cc10b74fc4487fe2cb309e63d65b73dc849d9e96d4b84d66cb7393f55ac30,12/09/2024
11295-73,11551-78,Bombardier Pension Plan,"Dorval, Canada",Corporate Pension,1,04/01/2016,Sequoia Capital China Venture Fund VI,2,0de15a99dfc89cf0eebd9bb5c620c30c2d322ce51a62abc80ad67a87e3525feb,12/09/2024
10014-49,52476-94,Pacific Indemnity Company,"Whitehouse Station, NJ",Insurance Company,1,08/24/2009,HLM Venture Partners III,28,b61f1a7ce4d817ec7bd4129c381858e551905e857a8bb91cdadbda6580ebe87f,12/09/2024
10607-95,11435-95,Parish Capital Advisors,"Chapel Hill, NC",Fund of Funds,1,07/30/2015,Foundry Venture Capital 2016,35,c7f5733959b3164dede442817b6f79b934745fac9fbba5eef006c64a913ce962,12/09/2024
11109-61,11435-95,Parish Capital Advisors,"Chapel Hill, NC",Fund of Funds,2,07/30/2015,Foundry Venture Capital 2016,35,bdbb828fdefbb43cebc7928f4994a0d6efbdf478e50872cbcced5340e5194293,12/09/2024
11110-06,11435-95,Parish Capital Advisors,"Chapel Hill, NC",Fund of Funds,1,07/30/2015,Foundry Venture Capital 2016,35,f84ca66bb2c99ed41d77ec2c175a61684615b0588fbde98fadf14650ad5ef117,12/09/2024
11129-23,11435-95,Parish Capital Advisors,"Chapel Hill, NC",Fund of Funds,1,07/30/2015,Foundry Venture Capital 2016,35,d4c50f5761445e8ffd08f59f13fb715c357fb6bd4731bd556e105eb9beae7b20,12/09/2024
11162-08,11435-95,Parish Capital Advisors,"Chapel Hill, NC",Fund of Funds,1,07/30/2015,Foundry Venture Capital 2016,35,41b552631d5d9a571b6bcabb64a6acc170ec8776738f7c74ae359bb9e0e7e975,12/09/2024
11170-00,11435-95,Parish Capital Advisors,"Chapel Hill, NC",Fund of Funds,1,07/30/2015,Foundry Venture Capital 2016,35,bb890f57141cd7aa637899aab36522b92a3850aacbb5da0a7861431f49b9e520,12/09/2024
11135-71,64903-15,Louis F. & Virginia C. Bantle Charitable Foundation,"Darien, CT",Foundation,2,01/01/2001,Canaan Equity III,5,13a35851c827ede90c4dd68b26d056155a6e5023c03db5a51842c2a538d34814,12/09/2024
11109-61,10134-46,NatWest Group,"Edinburgh, United Kingdom",Banking Institution,1,06/30/2015,Fourth Alcuin Fund,48,8a582774cb7186ac1b61d3f7132d93ce8b27aa671fe7c4aef031854397d43bc2,12/09/2024
10046-80,154286-65,UPHS Illiquid Assets Pool,"Philadelphia, PA",Corporate Pension,3,01/12/2022,Recognize Partners I,74,8ec433e80db9b29c2d1d181b49f9b8fa0164d3bb23de2a49a6e38692fe94c3ac,12/09/2024
11295-73,154286-65,UPHS Illiquid Assets Pool,"Philadelphia, PA",Corporate Pension,4,01/12/2022,Recognize Partners I,74,1a237b1f5ef057a63c16387ebffd239b9dd185c791bcaf54620004543e44ef89,12/09/2024
40420-36,154286-65,UPHS Illiquid Assets Pool,"Philadelphia, PA",Corporate Pension,3,01/12/2022,Recognize Partners I,74,c8bee4f485131a940a4fa7429b95dc14c16f51d5afa633f83ed42e8ced96a234,12/09/2024
41716-90,154286-65,UPHS Illiquid Assets Pool,"Philadelphia, PA",Corporate Pension,1,01/12/2022,Recognize Partners I,74,6611bd868dcc80b1a55a88f83c676a976749a9f2b92a8041d268f000041a684a,12/09/2024
53906-41,154286-65,UPHS Illiquid Assets Pool,"Philadelphia, PA",Corporate Pension,1,01/12/2022,Recognize Partners I,74,4c3337b7b0f49ef6a5219619663e41514878b3af8770f23adb08f1dd77861099,12/09/2024
56091-70,154286-65,UPHS Illiquid Assets Pool,"Philadelphia, PA",Corporate Pension,1,01/12/2022,Recognize Partners I,74,b6b4c8049897032868f2007a951e5eb0d0aede66d8eafed8282f39e814ddede8,12/09/2024
167489-20,154286-65,UPHS Illiquid Assets Pool,"Philadelphia, PA",Corporate Pension,1,01/12/2022,Recognize Partners I,74,0e4f824f32c31e4fa3c2bf9865cd89c0e2ab12dd03612a5ea30b179f228bd1e0,12/09/2024
11296-45,53177-41,The Paul And Phyllis Fireman Charitable Foundation,"Waltham, MA",Foundation,2,12/31/2022,Windrose - Energy Fund IV,53,f0df6ea50ef65e9a29f1723b87cc4ee145db1337cbdf0e2ad0af8806929d0ca3,12/09/2024
13346-29,53177-41,The Paul And Phyllis Fireman Charitable Foundation,"Waltham, MA",Foundation,1,12/31/2022,Windrose - Energy Fund IV,53,be3887c05ef9a981bdb4eebc5f419ff2553fbcd507004bc7d712a230b0ea1ee5,12/09/2024
10014-49,58764-16,United Launch Alliance Master Pension Trust,"Centennial, CO",Corporate Pension,2,09/02/2014,CCMP Capital Investors III,13,02d60bbe4e546a5ccac3af9c570d37f18a54a438fc113e6f8ec9d1058dc41c45,12/09/2024
52800-67,63097-21,T & T Retirement Plan Group Trust Fund,"Pawtucket, RI",Corporate Pension,3,12/31/2017,Point Judith Venture Fund IV,10,4047ece6c4288d9d182ffd99a193399d3248334fb91c39bceeaa53506669baff,12/09/2024
10014-49,227980-36,US Real Estate Holdings No. 4,"London, United Kingdom",Private Investment Fund,1,06/22/2007,Blackstone Real Estate Partners International II,6,e9930198de6f49565be8c501da627a04fffe4de5b3f490d5953a496f0220046b,12/09/2024
10074-61,11208-61,Henderson Equity Partners,"London, United Kingdom",Fund of Funds,1,01/20/2015,Rutland Fund III,29,6aaba2afd8350d85dcaaeee201cd7c1097800ef51734e62edc48feb340f0b4d2,12/09/2024
11170-00,180137-17,Michael J. Berman,"London, United Kingdom",High-net-worth investor,1,08/29/2007,Eden One,1,b6d33d5033d7b8f3526372fc0b86d50263935258d5b66d7d753ec4419e3f5c01,12/09/2024
11110-06,11286-19,RBC Mezzanine Finance,"Toronto, Canada",Direct Investment,1,01/01/2015,Relay Fund,3,5a9b93a7f96051b217bc121c3e495071e7e24a074593032f9ceea2f2e913d1a9,12/09/2024
10014-49,10366-57,Wellcome Trust,"London, United Kingdom",Foundation,3,12/31/2021,AMR Action Fund,264,2a75e2ebd753d17d2e22e6a4ef5a9f3cd0f51f6ebac5aa69354d2c000bbb3eeb,12/14/2024
10015-12,10366-57,Wellcome Trust,"London, United Kingdom",Foundation,1,12/31/2021,AMR Action Fund,264,e9e9c6130c80071e6dc47e06b32868ec4dc9cda0be6eec6c58f22e7856a5585f,12/14/2024
10046-80,10366-57,Wellcome Trust,"London, United Kingdom",Foundation,5,12/31/2021,AMR Action Fund,264,58bd71cc83364c68dc9c9cac3d24b6a1770657fb43510c41a740140cd404fef4,12/14/2024
10051-21,10366-57,Wellcome Trust,"London, United Kingdom",Foundation,4,12/31/2021,AMR Action Fund,264,e390ec03feb44144d7c1ddbb30af571f7c47d088c375bcddb8b74f775449bb89,12/14/2024
10052-20,10366-57,Wellcome Trust,"London, United Kingdom",Foundation,4,12/31/2021,AMR Action Fund,264,fec5f0289ff694baa352bb0e90b91cf1b78832d146a4fbce8a92b362f70916f7,12/14/2024
10074-61,10366-57,Wellcome Trust,"London, United Kingdom",Foundation,1,12/31/2021,AMR Action Fund,264,3da725d4bdad5f3f0653fdef13b7186ee0f4ead5d51c77e6ee89070b8f2ae8bb,12/14/2024
11109-61,10366-57,Wellcome Trust,"London, United Kingdom",Foundation,1,12/31/2021,AMR Action Fund,264,05d233ab6ee25d32cb0129881e1e6b61d9c070e983dfb32cf2c1722800523632,12/14/2024
11133-01,10366-57,Wellcome Trust,"London, United Kingdom",Foundation,3,12/31/2021,AMR Action Fund,264,c58448b11c576a11b5334bda0186c1b9c886f1a97305077b04b05f4768d5f49b,12/14/2024
11162-08,10366-57,Wellcome Trust,"London, United Kingdom",Foundation,2,12/31/2021,AMR Action Fund,264,5bd430375492fe3b910cb56e7fef5713920d12225db6dbbbd3a9a896327c3dac,12/14/2024
11295-73,10366-57,Wellcome Trust,"London, United Kingdom",Foundation,5,12/31/2021,AMR Action Fund,264,fec77a1b4245d369e488f85b3e887e88333393c9ad438c316eaa1b2dc747b908,12/14/2024
11326-33,10366-57,Wellcome Trust,"London, United Kingdom",Foundation,2,12/31/2021,AMR Action Fund,264,099b7ea53dce96837a72020c4040a5958c7a29ce241fc4447fec40b0e0fc50f1,12/14/2024
42873-94,10366-57,Wellcome Trust,"London, United Kingdom",Foundation,1,12/31/2021,AMR Action Fund,264,272b4320a88322c296008711deecb0dbe6aaf8474449e367011eeda89bafe55d,12/14/2024
11185-21,97870-96,Indiana UFCW Unions and Retail Food Employers Pension Plan,"Indianapolis, IN",Union Pension Fund,1,08/01/2009,Hamilton Lane Secondary Fund II,3,098a28e4ab6b1d597472491b6f16cabc9ac6400078047dc6ad0391252c652113,12/09/2024
11157-76,180250-75,Martin Hauge,"Stockholm, Sweden",High-net-worth investor,1,05/04/2021,Rockstar AgriFood I,16,17313f95c995bcfe52c83f622a059a833323702afa7d3125480dbbbc145c3914,12/09/2024
56089-54,180250-75,Martin Hauge,"Stockholm, Sweden",High-net-worth investor,1,05/04/2021,Rockstar AgriFood I,16,3b600082678a5bb51c3191fa11e11d3af8173524eeeba14988191f524b367637,12/09/2024
228319-66,180250-75,Martin Hauge,"Stockholm, Sweden",High-net-worth investor,2,05/04/2021,Rockstar AgriFood I,16,636a61f281d1c2d4aa8aecebece09006625d5fc8fded214ca5be2ff3c0aac928,12/09/2024
167492-08,41273-29,Toll Brothers,"Fort Washington, PA",Corporation,1,07/17/2019,Fifth Wall Ventures II,1,3bfe5a4beb3c488bfb378bc109ca63a938c1d56fabe8ca6d66072881c894fb5a,12/09/2024
10014-49,58918-42,Pension Plan For Employees at ORNL,"Oak Ridge, TN",Corporate Pension,1,06/16/2022,HGGC Fund IV,63,b72c8a5694c1228d68123e7c422f4bfce4c55bf39567c4172365fbf30a3187e4,12/09/2024
10051-21,58918-42,Pension Plan For Employees at ORNL,"Oak Ridge, TN",Corporate Pension,1,06/16/2022,HGGC Fund IV,63,88f945f25c37917e5594efdd64e4b49187c79cc5e754c037cfde821feae50d76,12/09/2024
10071-01,58918-42,Pension Plan For Employees at ORNL,"Oak Ridge, TN",Corporate Pension,1,06/16/2022,HGGC Fund IV,63,373a56cbe518c0ca5c5f0c5c5ec1ef5f66c01460e49eedecf604284042e2e032,12/09/2024
10074-61,58938-31,Iron Workers District Council of Southern Ohio & Vicinity Benefit Trust,"Vandalia, OH",Union Pension Fund,1,05/10/2013,Warburg Pincus Private Equity XI,7,1f1614eae7b74eb63f1fc759dd773985125e61b061ec22954591e9352b885cd0,12/09/2024
10014-49,52470-64,Brighthouse Financial,"Charlotte, NC",Insurance Company,8,02/16/2018,Bridgepoint Europe VI,337,8aa68a838f0c76c4890d80c640b3da7cec0acad6028e07451521098e4cd3da2e,12/09/2024
10015-12,52470-64,Brighthouse Financial,"Charlotte, NC",Insurance Company,4,02/16/2018,Bridgepoint Europe VI,337,c0c6beaf7e1fdc773f81cf3d81d018f459e562326aee8ea5d03a2fae1a577f2d,12/09/2024
10046-80,52470-64,Brighthouse Financial,"Charlotte, NC",Insurance Company,1,02/16/2018,Bridgepoint Europe VI,337,0fbdf0078ace4c89075ab374f62a2b9e43d4338fbcb732dd9ea0bd99052ff533,12/09/2024
10051-21,52470-64,Brighthouse Financial,"Charlotte, NC",Insurance Company,2,02/16/2018,Bridgepoint Europe VI,337,06f6a50766dc1c98476ee41ba6b09d4b0bc7c17581059ae493ad39f5507c84d0,12/09/2024
10052-20,52470-64,Brighthouse Financial,"Charlotte, NC",Insurance Company,1,02/16/2018,Bridgepoint Europe VI,337,31255cc56df76bd20d130093ffebbbc7b4ab719f6c93fdc00a6d0a472828708e,12/09/2024
10074-61,52470-64,Brighthouse Financial,"Charlotte, NC",Insurance Company,3,02/16/2018,Bridgepoint Europe VI,337,0a6873b88632b72fe1c0f857e7d5f6a6e4686080eeca231fc693948247e5aa5a,12/09/2024
10195-75,52470-64,Brighthouse Financial,"Charlotte, NC",Insurance Company,2,02/16/2018,Bridgepoint Europe VI,337,1b52b6d864ffff6efee1b7a12a9cd240305b2c9a62df160bdb90d6dca3913c58,12/09/2024
10739-17,52470-64,Brighthouse Financial,"Charlotte, NC",Insurance Company,4,02/16/2018,Bridgepoint Europe VI,337,a95bf09722cfd5230b6d0e7bb63b1c80a4cc6a00ab0322521af4365258325888,12/09/2024
11135-71,52470-64,Brighthouse Financial,"Charlotte, NC",Insurance Company,1,02/16/2018,Bridgepoint Europe VI,337,ea409a25d9f63edcd6a5afd99b6b456afb5874eacaada28536cb3271ecec4a49,12/09/2024
11162-08,52470-64,Brighthouse Financial,"Charlotte, NC",Insurance Company,1,02/16/2018,Bridgepoint Europe VI,337,33f321f2c5a80b0e1cffdf915d8ddc3be1bbd88574e6bdc261d5606211037e6f,12/09/2024
