FundID,LimitedPartnerID,LimitedPartnerName,LimitedPartnerType,CommitmentStatus,Commitment,CommitmentDate,CommitmentType,Comments,RowID,LastUpdated
16792-12F,64954-18,Christian Education Charitable Trust,Foundation,Current,,06/24/2021,Original,,8442dd47107186b4b6fca11400c427c6d230a9bfd8e67a62de59a9bb175c7f42,12/09/2024
21392-47F,64954-18,Christian Education Charitable Trust,Foundation,Current,,09/17/2019,Original,,703538b52b0f6c54c9cab9a0183f75d6c4b1d1ecde7250456656eb935eca5f88,12/09/2024
14084-38F,64996-75,Hull Family Foundation,Foundation,Current,,11/11/2015,Original,,38c7a908a4f0e3c15798cd33e97d26a32fe9c86647423c94e1c790308ad99d2a,12/09/2024
17624-17F,64996-75,Hull Family Foundation,Foundation,Current,,12/13/2021,Original,,0ee2eb8eec2d9310b4d599500d38970a45cadfdbd8b1e369d68041410b864994,12/09/2024
18077-68F,64998-46,Kenneth and Caroline Taylor Family Foundation,Foundation,Former,,04/05/2021,Original,,1062083cb154423e0e2b6d269323b6e378bfa10b15ab9e8d8fffefd82006b792,12/09/2024
21545-02F,65039-59,Animoca Brands,Corporation,Current,,12/31/2022,Original,,7f25948b5e033287f994003f05c43119a399dcfdd6a1c9c4a9f1666251552d78,12/09/2024
16261-93F,65064-07,Cisco Investments,Direct Investment,Current,,12/05/2019,Original,,f6a5e903d8aac990c2b3bc6b58ff48126ee9fbbc78cf6520431d9f4ccf90622b,12/09/2024
11186-65F,65081-53,Steans Family Foundation,Foundation,Current,,01/01/2005,Original,,f693e3496ef0b1acaeae63bcbfce5b82bff6a407f1a964d440d6b4ef257a89d8,12/09/2024
15651-91F,65083-51,Ronald and Maxine Linde Foundation,Foundation,Current,,12/31/2016,Original,,09ce56c3be2967f69e022565ebedeac971905768e90f40fd927097991f74cee4,12/13/2024
18269-38F,65178-10,The D. N. Batten Foundation,Foundation,Current,,03/31/2021,Original,,8d4633970eab5ae181193060832087b56f03bf1523b47124b459e3a72de2a3f7,12/09/2024
13901-32F,65186-29,Bruhn-Morris Family Foundation,Foundation,Current,,12/31/2012,Original,,3cfe6ad49bc7c0559b9f1ce0300c9f8e78ce74ceb1ca2bb0e26129fb80ff0859,12/09/2024
15868-63F,65240-11,Hugh And Charlotte Maclellan Charitable Trust,Foundation,Current,,12/31/2018,Original,,365dd1956fc0bb09e69c0826c21acbd9995cff49229b2458c4e69491ba1a313e,12/09/2024
16761-16F,65240-11,Hugh And Charlotte Maclellan Charitable Trust,Foundation,Current,,12/31/2020,Original,,183105369466c2e658200eb6e56e94a88265a39a51e096a9e59076b378f3b4f2,12/09/2024
16761-25F,65240-11,Hugh And Charlotte Maclellan Charitable Trust,Foundation,Current,,,Original,,8e60022f80f7be4a12eba539d270121cb0b9d5ec28eb6b5c94145951b75a966b,12/09/2024
16792-12F,65240-11,Hugh And Charlotte Maclellan Charitable Trust,Foundation,Current,,06/24/2021,Original,,308d8c5dae7f0961e6915a5abfd2b3ea305c0964b0434e14a77dec9744869ccc,12/09/2024
19413-64F,65240-11,Hugh And Charlotte Maclellan Charitable Trust,Foundation,Current,,12/21/2022,Original,,a1c4b07402b2bfd4bcf700c39428e5a565bbe8fe680bd05f207163dce644ff0c,12/09/2024
19414-36F,65240-11,Hugh And Charlotte Maclellan Charitable Trust,Foundation,Current,,12/21/2022,Original,,7fc5fecc26696eca60d45ef1bcfadda491e57a9bca54116cb1b6a45e5b3bd8d3,12/09/2024
21392-47F,65240-11,Hugh And Charlotte Maclellan Charitable Trust,Foundation,Current,,09/17/2019,Original,,29752f10519a21772e16504f100a76067dfbbe5af3b1650aefeb3a15072bd841,12/09/2024
11581-21F,65266-66,Massachusetts Institute of Technology Retiree Welfare Benefit Plan,Corporate Pension,Current,,05/01/2008,Original,,2101cfecc5d4009ba91fb4f92cc906a0a98f586629bb25efa135b424be008e53,12/13/2024
11711-53F,65266-66,Massachusetts Institute of Technology Retiree Welfare Benefit Plan,Corporate Pension,Current,,10/26/2007,Original,,ef37f25420fba6410d8440359a59e3b1e987b0bddf59e474f8ff220f3a8d4428,12/09/2024
11711-62F,65266-66,Massachusetts Institute of Technology Retiree Welfare Benefit Plan,Corporate Pension,Current,,10/26/2007,Original,,73ab8b6f6e686a68b32caf9c6762e03711e0c88a09347e5ed39b98b5bc25ddad,12/09/2024
12040-75F,65266-66,Massachusetts Institute of Technology Retiree Welfare Benefit Plan,Corporate Pension,Current,,04/14/2011,Original,,476ddfa6e9879813a2f506a750c63dcba4368c68723e5c3651b49bf9ec7ad7e8,12/09/2024
12975-85F,65266-66,Massachusetts Institute of Technology Retiree Welfare Benefit Plan,Corporate Pension,Former,1.00,01/25/2011,Original,,2250fe94a46e1407a9ccf0aa2a3fcc62b20cb3f67c80d64b19a3516eec9086ba,12/09/2024
13346-92F,65266-66,Massachusetts Institute of Technology Retiree Welfare Benefit Plan,Corporate Pension,Current,,08/28/2012,Original,,e2d7c4be73c013c2cf079cc5ab2da133ff548b37e5214ba6524338dae6089fe0,12/09/2024
13592-35F,65266-66,Massachusetts Institute of Technology Retiree Welfare Benefit Plan,Corporate Pension,Current,,08/15/2013,Original,,f5260f46109c009b528ad21fdfe9f242c059a58227f36af3056526a724d11369,12/09/2024
15243-40F,65266-66,Massachusetts Institute of Technology Retiree Welfare Benefit Plan,Corporate Pension,Current,,02/01/2016,Original,,1e37e8dfdc6fbe37707950e8577300e4aeed2fe44c7d21d813baef0cf3734c80,12/09/2024
15294-52F,65266-66,Massachusetts Institute of Technology Retiree Welfare Benefit Plan,Corporate Pension,Current,,12/31/2011,Original,,367f859d3032f5cc0c8a115b75248943a66d0a4c6997231f4608c1057f8cb162,12/09/2024
15609-79F,65266-66,Massachusetts Institute of Technology Retiree Welfare Benefit Plan,Corporate Pension,Current,,,Original,,0ab17fea68bdcf6c27cbcfc8be4cc9ab67cf1e20293ce8b2237276f9eae8f62a,12/09/2024
14146-39F,65268-55,The Cultural Institutions Pension Plan,Corporate Pension,Current,,11/04/2014,Original,,e6b536e867bfa3a3e34e04fff573c70bc55a0480e848cc6643d59125ac6a3ff6,12/09/2024
14610-79F,65268-55,The Cultural Institutions Pension Plan,Corporate Pension,Current,,06/19/2014,Original,,b9deabcc4dca48d859b84b5acc66bd9805a330ed84904e80ff868ad4cb49c0bb,12/09/2024
16403-68F,65268-55,The Cultural Institutions Pension Plan,Corporate Pension,Current,,03/26/2020,Original,,52bafab802d7044a54fe53f1f4db8d8ab468bac4ff7ea6da9e78b7195f527359,12/09/2024
14919-85F,65270-35,Reading Health System Pension Plan,Corporate Pension,Current,,04/21/2015,Original,,0c3238f55a3e32ed15e572d3b7c9065b5a7a75c7aa82a1b7db3943300aa57bbc,12/09/2024
16059-79F,65270-35,Reading Health System Pension Plan,Corporate Pension,Current,,09/26/2017,Original,,c44f3f825fb45783dac257f5c5b978990d7f4220b5b65b0217cc7427dc6767f3,12/09/2024
11039-23F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,2.00,01/01/2002,Original,,b447be3c865d4aa4622180735a0cae22cf9fa85364fdbea203013379dd9dc481,12/09/2024
11087-29F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,12/01/1999,Original,,bb869b2345983d7d2959bfb655bb2011acb7de65c99473cef9c1c0c094addc95,12/09/2024
11591-02F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,,Original,,d768578048eae1c482aa17e8b6a66b63233bc04cd5f55e2ee711cb4d862753e1,12/09/2024
11711-53F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,10/26/2007,Original,,13f362c1a6060d82403aad09406731994b012adf27692cafccd3823e5af2d03f,12/09/2024
11711-62F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,10/26/2007,Original,,0fe3e3aea124b7aba586a92aefd429b36f2ed9773a8420622cb64ac8a8f34af7,12/09/2024
11852-56F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,01/15/2008,Original,,1164909fc4a489458e54c26667a4ce00337a7b1c7b77aad3ad86e1f0fc70c93b,12/13/2024
12725-92F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,07/19/2010,Original,,aec98029f1004cd28106876de5d821e4cdbcd26f2df3497cae938db77cf7fdcc,12/13/2024
12973-06F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,01/24/2008,Original,,96125c2f8acd2e864980d00b5bf08125b89fd19dc28f9d7589e7c167ba0c3408,12/16/2024
12973-15F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,02/14/2011,Original,,ef419c9837e4315139868bc2f84d7dc6df33fc0f5f9cfdff586b0aec91546e76,12/16/2024
13345-39F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,08/22/2011,Original,,5f67e58239f943b716d7ab5900a84823e6540e7e2b98253d3111343060d4e1ab,12/09/2024
13393-90F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,12/01/2011,Original,,49b6e6a0ce8b30566df108a69b7ad1be55d5959bd8f8062bfb91ff480f041fa6,12/09/2024
13452-58F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,03/05/2012,Original,,0fb0a86a58d3210ffd00f9cc3d6da7498913607fba9e8d76b813a26f52e1e84a,12/16/2024
13546-45F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,09/07/2012,Original,,3bbfc3f3ccc7a8968307abddff6b304d0c5f460cf741c6f0cc2b42ef02a2c3da,12/09/2024
13592-35F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,08/15/2013,Original,,350df3c70903f6140de3e875627334b45648b20d77d21ad38901e9e3ec0b7ee2,12/09/2024
14210-29F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,12/31/2015,Original,,704b25cbbe80cf0554014e1956b41a0a2768957856d6f6298f402529b0f40b8e,12/09/2024
14259-34F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,04/14/2014,Original,,fb0d687288049fdc67f92b8b47c9d401ed679418e8412e27d3cdaa538a9f0d01,12/09/2024
14775-58F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,10/06/2014,Original,,ac17a0df67260d2808e29f9c19647254f64d34e45d624f750f2089baaf827166,12/11/2024
14775-58F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,10/06/2014,Secondary,,befe3dfd19f7961f7d01d8eb38197b01c8730d04d8ac60bd7c0cc5958c37fb84,12/11/2024
14921-47F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,02/21/2015,Original,,fbc9b4ff4bd4d9e08b67b721b6c6a8cf16f4748abcd9c369ecb5da0a68284678,12/09/2024
15243-40F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Former,,02/01/2016,Original,,69dcec379ff9294f5565de7cfbc40f0b09801a4f20713d0612a99bb8330b82de,12/09/2024
15294-52F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,12/31/2011,Original,,98e43f97306f8f98e8e4ce25cb2a7d4c73827fc3ef9ef8e1e5d033bab97127d3,12/09/2024
15360-22F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,11/30/2015,Original,,234a3493e824930e544c3b8d95edb467dd2c6072e1db694b54d9ba89888d7194,12/09/2024
15436-00F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,01/25/2016,Original,,7e775b9d2b2e6bb6b06f79e6ae3c483d0d0f87e08de551dd888e145ade59b4cb,12/09/2024
15457-60F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,02/16/2017,Original,,fa15d07e1c561da7d1110266272fd0414f81be757a1e1c6ba051999e3bd90170,12/09/2024
15508-45F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,08/17/2016,Original,,87300a27281274ad74fcca1d5d72331cc99581555503f0096daa8988fe08d88f,12/09/2024
15512-95F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,03/17/2016,Original,,ba7caa1f1979024fd201747ce5435ed9e03d69f90b1535de2fbb6ab5b3cacde7,12/09/2024
15665-23F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,11/27/2017,Original,,f9290e42a5c7d9beffbdbb47297477439b35075e977a7f9e7177a3f507953a05,12/09/2024
16155-19F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,04/24/2018,Original,,144e140cf5eefb0e16fa6785443c07e3f1acd6c5f40cf423e04045d8a83755f4,12/09/2024
16219-81F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,02/13/2018,Original,,744c1be6ed7397430c411ffa8a8ac28053196a845a11bc2d336a2c064e87bb1a,12/09/2024
16312-78F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,10/23/2018,Original,,8d00c4203dc536a2572ad58c7487ffaa5db89822c5e393953a7c7fe8856b269e,12/11/2024
16312-78F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,10/23/2018,Secondary,,806ae92b29bf44336d07cfa8523a08e0d08a8a563116a06730cf4f1f57d4731e,12/11/2024
16438-33F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,09/13/2018,Original,,b20f9ff402a2fc7c617531e20dded89b0a7e8fb7ec6df5b75be5337e3494d120,12/09/2024
16471-18F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,10/22/2018,Original,,3fe94acc319444e3f23787e064df0d1923210d047d8eab0e5fe3f10846053acf,12/09/2024
16530-94F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,11/12/2019,Original,,2e1ba5128761775e49c162f871a26f387c9196c33c597944b231cc253b0c69eb,12/09/2024
16533-01F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,12/31/2019,Original,,121afb7b732d34ebb09c45c7e1d2ede1cb3484ec870ed465672ebeb21470ae49,12/09/2024
16575-67F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,03/14/2019,Original,,9aa6042404f247b88ddc8d59c9ead39442658ee1b48088d76c00f4394645e4bf,12/09/2024
16602-76F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,05/20/2019,Original,,b5c225be00299d41842d955dd40730e8c97cc9aaa85e10ea4f02e67d76618646,12/09/2024
16728-22F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,12/10/2019,Original,,45965d926c3fa480be07d0d5f4c1421d3fe6fe76bd27243918e09c621c1f485b,12/09/2024
16855-21F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,11/20/2019,Original,,3a1734380ad3f24224f7fd5c33c4fba90eeee08f07110e6793cdc7f624430401,12/09/2024
16895-62F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,02/09/2021,Original,,e33ce9c04fde9b00813d9de5936f3ef1b3bd99bdeb622869f71bb895824e7946,12/09/2024
17877-07F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,07/07/2020,Original,,4c5a703e129b3e054a9edcf6d9ed392bfeec98ab213fe36da9ef4443b40b8b7c,12/09/2024
18206-11F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,01/29/2021,Original,,02e8233d97d0d9d88b6ff8f67bbfc841037ab99a9150d0f6f00c7fdf5a1616df,12/09/2024
18269-38F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,03/31/2021,Original,,c0049b439f0393c06f1313c818eb18b67b188ec22ca0f665b088952d67a31344,12/09/2024
18286-48F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,02/11/2021,Original,,24e9cd39f5531f091b9ff3152e8b812b6961202849e1eb8bc6fde45c642ffb45,12/09/2024
18972-73F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,12/31/2021,Original,,c61df170a3c719c957de32348b0ae986b1952cb081df61524cd1da22814f5958,12/09/2024
19034-83F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,Current,,10/05/2021,Original,,7b061a2d7c5d93c4779c7cf41d072d7b7bacff1d1cec0b96db11c48ec81ba54a,12/09/2024
11144-89F,65273-95,Qwest Pension Plan,Corporate Pension,Former,13.00,01/01/2000,Original,,7021962182db4b4ed2e8c38cae35aec97146e948be86ce58fea212b5c1bc1694,12/09/2024
13152-34F,65273-95,Qwest Pension Plan,Corporate Pension,Former,25.00,12/31/2006,Original,,619db6cf5292f97920e6cb708fd9e5e92d902265dc033bc61a4460cad6d509e2,12/09/2024
11144-89F,65274-13,Qwest Retiree and Inactive Health Plan,Corporate Pension,Former,5.00,01/01/2000,Original,,8ffe88a07e0f915b4fd18664e8314c62e621cae24dd2afcb9f03cd31750e5d60,12/09/2024
13152-34F,65274-13,Qwest Retiree and Inactive Health Plan,Corporate Pension,Former,7.00,12/31/2006,Original,,50900021fc373a3bc878e66321e6c38dd3f316db87c28fc154833875390d5e6f,12/09/2024
11144-89F,65274-94,HP Deferred Profit-Sharing Plan,Corporate Pension,Current,2.00,01/01/2000,Original,,a438f7a3901dd2196717e0e97819ffa5ca32be9089b9f4567add3929167c525b,12/09/2024
14873-23F,65276-29,Southern California IBEW-NECA Pension Trust Fund,Union Pension Fund,Former,,09/22/2016,Original,,363ac0f6f8aefa2a0ff906d160c8dc01b7db6cb2903dbeeca23c569a6617d0e5,12/09/2024
16573-33F,65310-31,Thornburg Charitable Foundation,Foundation,Current,,06/17/2020,Original,,95d6343c137e74c7525218069aa3ed3bbc6b128b1285cab834d19f336d28fd04,12/09/2024
13198-60F,65317-33,Raven Trust Fund,Foundation,Current,,03/16/2010,Original,,d3add801bb74a0504d1a9dd48f14f889d54c35fba1a86363cd222c387f84cc21,12/09/2024
14084-38F,65317-33,Raven Trust Fund,Foundation,Current,,11/11/2015,Original,,5a9aa300eefcaa507edc0b9765a1e1aa69d40a165f7cf091da0a0afb03328b28,12/09/2024
11144-89F,65616-67,Agilent Technologies Deferred Profit-Sharing Plan,Corporate Pension,Current,,01/01/2000,Original,,154d5e6ca9db8819a8959702b68e088bd379134a55a509feb3de65ab462d8c37,12/09/2024
11190-16F,65670-22,HP Incorporated Master Trust,Corporate Pension,Current,,12/31/2001,Original,,5d126fb5842935dbd9d7ef9944d60d235973886961724363bab94008e899534a,12/09/2024
11247-40F,65670-22,HP Incorporated Master Trust,Corporate Pension,Current,,09/01/2006,Original,,aee7717bb8b0254c606bf308326730ed616afd0772da1834dfbe7403950f2ad7,12/09/2024
11581-21F,65670-22,HP Incorporated Master Trust,Corporate Pension,Current,,05/01/2008,Original,,6cb583c6e7a4c8104758a23210813c6e0855f8fe061124bec39fe05b0c8845bd,12/13/2024
11852-56F,65670-22,HP Incorporated Master Trust,Corporate Pension,Current,,01/15/2008,Original,,232211ffce16d41138871b31ff08979b9ab91b27fc4afe113bfb6c0663297dc8,12/13/2024
12488-41F,65670-22,HP Incorporated Master Trust,Corporate Pension,Current,,03/03/2009,Original,,7b693f4de29efebba84798e00a5c320f85b6121807b3921f9c696cb67397ae3c,12/09/2024
12561-58F,65670-22,HP Incorporated Master Trust,Corporate Pension,Current,,01/01/2009,Original,,622648a3229eff8ecb61e96b855e43c0724bd1594abea1a7d8fd4b81c56170da,12/09/2024
12975-85F,65670-22,HP Incorporated Master Trust,Corporate Pension,Former,,01/25/2011,Original,,6ce3c3a844b5fa8c484ea743c4639f8e096a95e476c0bc66f0dcb6062ab90d88,12/09/2024
13012-30F,65670-22,HP Incorporated Master Trust,Corporate Pension,Current,,08/29/2011,Original,,5bf377949bef01cca855bc041255304f0b3791edffa86de3470652c12854770c,12/09/2024
13113-73F,65670-22,HP Incorporated Master Trust,Corporate Pension,Current,,02/12/2009,Original,,651e79ba891fa2b99afabb48714c6f72e87de4b67a295b0923ad51bef0c024bb,12/09/2024
13346-92F,65670-22,HP Incorporated Master Trust,Corporate Pension,Current,,08/28/2012,Original,,2bbcedd4f3ec58ebe0f34136598fce904d1650b0b4f234717d94643920fb0c00,12/09/2024
13592-35F,65670-22,HP Incorporated Master Trust,Corporate Pension,Current,,08/15/2013,Original,,fddb37980e8a1d5c96a87cb7e388f3d930e1134acd5ae0fbfb998b421cc07153,12/09/2024
14210-29F,65670-22,HP Incorporated Master Trust,Corporate Pension,Current,,12/31/2015,Original,,3c42e08f9c473cd486fc7996e5e0fc0c889532344d635234044908873063b306,12/09/2024
15243-40F,65670-22,HP Incorporated Master Trust,Corporate Pension,Current,,02/01/2016,Original,,7a5cb96adb71b3d67acfe617b77abbea7b446ec7b649d02947359b24ba4d3792,12/09/2024
15294-52F,65670-22,HP Incorporated Master Trust,Corporate Pension,Current,,12/31/2011,Original,,b22fdc3b2517d15d280414688fd81464bd434446f2c45405be0eb189d5e28089,12/09/2024
14847-85F,65902-51,UAW Chrysler Retirees Medical Benefits Plan,Corporate Pension,Current,,08/24/2015,Original,,eb3ab47ed4e7bfc8d21dff6deb333570d6460447a5a1cdb91a2e15296490de31,12/09/2024
16745-86F,65909-44,Blockchain.com,Corporation,Current,,08/27/2019,Original,,fbb22a946c169aab35b43ed2b10def245fcdb465e85138e095a990a0a2074e5e,12/09/2024
11190-16F,66018-97,Baxter International and Subsidiaries Pension Trust General Trust Account,Corporate Pension,Former,,12/31/2001,Original,,61c6e90146fd57772145dac06217a139c2ccd62c8d2c38045239b92082036973,12/09/2024
16839-64F,66226-33,Alterna Savings & Credit Union,Corporation,Current,,12/03/2019,Original,,47187856cc278fe55ab8dc7d86a315a4427fa62c3eb71f184933026a6ab2f23d,12/09/2024
17808-31F,66257-83,GMO Internet Group,Corporation,Current,,05/07/2019,Original,,4e1d0f0309d9a7362cf7b565bfd66e0d0e74fb07de4855b5e353c19d25d5ccc5,12/09/2024
18375-04F,87416-92,Florida Agricultural and Mechanical University Foundation,Endowment,Current,,05/27/2021,Original,,ef5cbc0ec8d0090d24675af098209401caf0c27d4c44a6ee81390fca2fd9c51f,12/10/2024
14409-01F,92005-57,Ruta N Medellin,Economic Development Agency,Current,4.31,07/30/2014,Original,,e3b652fb4598df786420296e9e455107d3ef9672125790d7709130b3c12a13e0,12/09/2024
15756-94F,93617-56,Sharp Electronics,Corporation,Current,1000.00,05/10/2018,Original,,5e0b3600c8707dd2fbd1db89fa0c352118e5a0b69574dc005e86fe95673ccb71,12/09/2024
19000-27F,94292-20,Massachusetts Institute of Technology Endowment,Endowment,Current,,06/17/2021,Original,,897380ee9ee24c003023d11c819117d5db7023685205d27e090ea6b03c43ce87,12/09/2024
